speaker_id,sentence_id,text,duration,throat_path,acoustic_path
p00,u12,이어 잣나무 숲을 지나면 곧이어 은빛 자태를 뽐내는 자작나무 군락이 나타난다,6.738124847412109,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u12.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u12.wav
p00,u13,원주시는 관광객들에게 새로운 볼거리를 제공하기 위해 섬강 자작나무 숲 둘레길에 다양한 주제의 숲을 추가 조성하기로 했다,9.82349967956543,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u13.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u13.wav
p00,u14,원창묵 원주시장은 치악산 둘레 길 소금산 그랜드밸리 등과 연계한 관광 프로그램을 운영하는 방안도 검토하고 있다고 말했다,10.697125434875488,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u14.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u14.wav
p00,u15,앞서 원주시는 지난해 오 월 백 삼십 구 점 이 키로미터에 달하는 치악산 둘레 길 열 한 개 코스 전 구간을 개통했다,9.17287540435791,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u15.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u15.wav
p00,u16,이는 등산로 샛길 임도 둑길 옛길 마을 길 등 기존의 길을 연결하고 새로운 길을 내어 다듬은 도보 여행길이다,10.675125122070312,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u16.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u16.wav
p00,u17,순창군체육회가 주최하고 순창군배드민턴협회가 주관해 열린 제 십 일 회 순창 고추장 배 전국배드민턴대회가 성황리에 막을 내렸다,11.118874549865723,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u17.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u17.wav
p00,u18,순창국민체육센터 등 세 개 구장에서 전라북도와 순창군이 후원해 지난 육 일부터 이틀 동안 열린 대회는 예상보다 많은 일 천 여명이 참가해 인기를 실감케 했다,13.406999588012695,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u18.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u18.wav
p00,u19,특히 참가한 선수는 모두 동호인으로 연령별 성별 경기방식에 따라 칠십 개조로 나눠 경기가 진행됐다,8.010749816894531,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u19.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u19.wav
p00,u20,애초 국민체육센터와 장애인체육관 등 이 곳에서 대회가 진행될 예정이었으나 일 천 여명이 참가를 희망하자 순창제일고 체육관까지 대관해 세 개 구장에서 치러졌다,12.737375259399414,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u20.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u20.wav
p00,u21,특히 코로나 일구 재확산세로 접어든 엄중한 시기여서 군과 배드민턴협회는 철저한 시설방역에 중점을 두고 경기를 진행했다,9.925000190734863,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u21.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u21.wav
p00,u22,아울러 발열 체크와 꼼꼼한 시설소독으로 동호인의 건강보호는 물론 지역 내 코로나 확산 방지에 최선을 다했다는 게 주최 측의 설명이다,10.853124618530273,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u22.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u22.wav
p00,u23,한편 이번 대회는 코로나 일구가 발생하기 전인 지난 이천 십 구 년을 마지막으로 그동안 열리지 못하다가 정부의 거리두기 해제 정책에 따라 삼 년 만에 다시 개최됐다,12.689499855041504,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u23.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u23.wav
p00,u24,자신의 아내를 성폭행했다고 오해해 직장 동료를 흉기로 찔러 살해한 혐의를 받는 사십 대 공무직 직원이 재판에 넘겨졌다,9.519000053405762,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u24.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u24.wav
p00,u25,이 일 법조계에 따르면 인천지검은 살인 및 도로교통법상 음주 운전 혐의로 인천 옹진군청 소속 공무직 직원 에이 씨를 구속기소했다,12.428750038146973,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u25.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u25.wav
p00,u26,해당 사건은 인천지법 형사십오부에 배당됐으며 아직 첫 기일은 정해지지 않았다,6.753874778747559,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u26.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u26.wav
p00,u27,앞서 에이 씨에 대한 구속 전 피의자 심문을 진행한 김현덕 인천지법 영장전담 부장판사는 피의자가 도망할 우려가 있다며 구속영장을 발부했다,12.228375434875488,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u27.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u27.wav
p00,u28,에이 씨는 영장실질심사에 출석하기 전 피해자에게 할 말 없느냐는 취재진의 질문에 죄송하다 죽을 죄를 지었다고 작은 목소리로 답했다,10.59850025177002,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u28.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u28.wav
p00,u29,그는 지난달 십 이 일 영 시 오 분께 한 도로에서 면사무소 동료인 공무직 직원 비 씨의 복부 부위를 흉기로 찔러 살해한 혐의를 받고 있다,11.381750106811523,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u29.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u29.wav
p00,u30,에이 씨는 범행 당일 오후 비 씨를 포함해 지인들과 함께 고깃집에서 술을 마신 후 자기 집에서 다 같이 술자리를 또 가졌던 것으로 조사됐다,10.262374877929688,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u30.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u30.wav
p00,u31,이후 일행이 모두 귀가한 뒤 에이 씨는 잠긴 방 안에서 옷을 벗은 채 잠든 아내를 보고 술김에 비 씨가 자기 아내를 성폭행했다고 오해한 것으로 파악됐다,11.509124755859375,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u31.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u31.wav
p00,u32,경찰 조사에서 에이 씨는 평소보다 술을 많이 마셔서 술김에 비 씨를 오해했다고 진술했다,6.912624835968018,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u32.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u32.wav
p00,u33,에이 씨의 아내도 참고인 조사에서 비 씨에게 성폭행을 당한 사실이 없다고 밝힌 것으로 전해졌다,6.74637508392334,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u33.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u33.wav
p00,u34,경북 칠곡군이 민간 위탁을 통해 운영 중인 칠곡보 야외 물놀이장이 인기를 끌고 있다,7.658249855041504,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u34.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u34.wav
p00,u35,임종진 씨는 민결윤결 쌍둥이 자녀와 올여름에만 두 번째 칠곡보 야외 물놀이장을 찾았다,7.838125228881836,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u35.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u35.wav
p00,u36,사 인 가족 기준 이 만 원이면 수영장은 물론 각종 물놀이 부대시설을 마음껏 이용할 수 있기 때문이다,7.416749954223633,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u36.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u36.wav
p00,u37,입장료 이외는 별도의 비용이 발생하지 않는 등 사설 물놀이장 보다 저렴한 가격은 물론 다양한 부대시설과 매점 판매 음식물이 저렴하기 때문이다,10.994500160217285,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u37.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u37.wav
p00,u38,물놀이장에는 대형 풀 다섯 개 중형 풀 두 개 워터슬라이드 에어바운드 기차 오토바이 등이 마련돼 있다,9.326375007629395,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u38.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u38.wav
p00,u39,이용 편의를 위해 몽골텐트 차광막 테이블 피크닉 존 매점 푸드 존 샤워실 탈의실 화장실 등의 부대시설도 갖춰져 있다,11.654375076293945,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u39.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u39.wav
p00,u40,이용 요금은 십 사 세 이상 일만 이천 원 어린이 팔천 원이며 칠곡군민은 오십 퍼센트 할인된다,7.914999961853027,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u40.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u40.wav
p00,u41,다른 지역 방문객도 오천 원으로 오십 퍼센트 할인권 구매가 가능해 이만 오천 원이면 사 인 가족이 이용할 수 있다,8.368624687194824,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u41.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u41.wav
p00,u42,광역동 체제로 행정구역이 개편돼 열 곳으로 줄었던 경기 부천지역 사전투표소가 오는 삼 월 대선을 앞두고 서른 여섯 곳으로 원상복구된다,11.534625053405762,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u42.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u42.wav
p00,u43,십 이 일 부천시와 선거관리위원회에 따르면 지난 십 일 일 열린 국회 본회의에서 서영석 더불어민주당 의원이 대표 발의한 공직선거법 일부 개정 법률안이 가결됐다,14.59000015258789,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u43.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u43.wav
p00,u44,이 법률안에는 행정구역 개편으로 읍 면 동 수가 줄어든 경우 개편 직전의 수를 기준으로 사전투표소를 설치하고 선거 사무원을 선임하는 내용이 담겼다,13.909625053405762,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u44.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u44.wav
p00,u45,개정된 법안은 오는 십 오 일 공포와 동시에 시행돼 삼 월 구 일 열리는 제 이십 대 대통령 선거부터 적용될 예정이다,10.030625343322754,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u45.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u45.wav
p00,u46,앞서 부천시는 지난 이천 십 구 년 광역동 체제로 전환하면서 기존 서른 여섯 개 행정동이 열 곳으로 대폭 축소됐다,9.939249992370605,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u46.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u46.wav
p00,u47,이에 따라 사전투표소 수도 열 개로 축소돼 지난 이천 이십 년 제 이십 일 대 총선 당시 주민들이 멀리 떨어진 투표소까지 찾아가야 하는 불편을 겪었다,11.788749694824219,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u47.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u47.wav
p00,u48,이 영향으로 부천지역 사전투표율은 전국 기초 지자체 가운데 두 번째로 낮았고 참정권 침해 논란이 일기도 했다,10.599499702453613,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u48.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u48.wav
p00,u49,부천시 선관위는 대선 때 사전투표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다,7.491875171661377,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/throat/p00_u49.wav,/Users/KASU/bone_conduction_research/scripts/../data/raw/taps/acoustic/p00_u49.wav
